Airline,Source,Destination,Duration,Total stops,Price,Date,Date scraped
British Airways,TFN,DUB,11h 20m,1 stop,€174,14/12/2023,11/12/2023
"Binter Canarias, Aer Lingus",TFN,DUB,14h 35m,1 stop,€251,14/12/2023,11/12/2023
"Vueling, Aer Lingus",TFN,DUB,17h 20m,1 stop,€190,14/12/2023,11/12/2023
KLM,TFN,DUB,14h 50m,2 stops,€558,14/12/2023,11/12/2023
KLM,TFN,DUB,14h 50m,2 stops,€558,14/12/2023,11/12/2023
"Iberia, Iberia Express",TFN,DUB,22h 15m,1 stop,€188,14/12/2023,11/12/2023
"Vueling, Transavia France",TFN,DUB,23h 10m,2 stops,€198,14/12/2023,11/12/2023
Air France,TFN,DUB,15h 25m,2 stops,€854,14/12/2023,11/12/2023
Iberia,TFN,DUB,7h 00m,1 stop,€263,15/12/2023,11/12/2023
Vueling,TFN,DUB,18h 15m,2 stops,€138,15/12/2023,11/12/2023
Iberia,TFN,DUB,13h 45m,1 stop,€139,15/12/2023,11/12/2023
Iberia,TFN,DUB,14h 40m,1 stop,€160,15/12/2023,11/12/2023
Vueling,TFN,DUB,17h 40m,1 stop,€151,15/12/2023,11/12/2023
Iberia,TFN,DUB,19h 40m,1 stop,€178,15/12/2023,11/12/2023
Iberia,TFN,DUB,21h 20m,1 stop,€153,15/12/2023,11/12/2023
"Binter Canarias, Vueling",TFN,DUB,16h 00m,2 stops,€228,15/12/2023,11/12/2023
Iberia,TFN,DUB,22h 15m,1 stop,€167,15/12/2023,11/12/2023
Iberia Express,TFN,DUB,22h 15m,1 stop,€146,15/12/2023,11/12/2023
Iberia,TFN,DUB,23h 25m,1 stop,€178,15/12/2023,11/12/2023
Iberia Express,TFN,DUB,21h 20m,1 stop,€159,15/12/2023,11/12/2023
Iberia,TFN,DUB,25h 00m,1 stop,€178,15/12/2023,11/12/2023
Iberia,TFN,DUB,25h 05m,1 stop,€178,15/12/2023,11/12/2023
Iberia,TFN,DUB,26h 55m,1 stop,€178,15/12/2023,11/12/2023
,,,,,,,
,,,,,,,
,,,,,,,
Vueling,DUB,IBZ,6h 35m,1 stop,€101,13/12/2023,13/12/2023
Vueling,DUB,IBZ,9h 00m,1 stop,€155,13/12/2023,13/12/2023
Vueling,DUB,IBZ,12h 10m,1 stop,€108,13/12/2023,13/12/2023
Iberia,DUB,IBZ,6h 35m,1 stop,€346,13/12/2023,13/12/2023
"Aer Lingus, Vueling",DUB,IBZ,5h 55m,1 stop,€543,13/12/2023,13/12/2023
Iberia,DUB,IBZ,9h 00m,1 stop,€368,13/12/2023,13/12/2023
"Aer Lingus, Vueling",DUB,IBZ,9h 35m,2 stops,€207,13/12/2023,13/12/2023
"Vueling, Iberia",DUB,IBZ,6h 45m,2 stops,€295,13/12/2023,13/12/2023
Iberia Express,DUB,IBZ,12h 25m,1 stop,€223,13/12/2023,13/12/2023
Iberia,DUB,IBZ,12h 25m,1 stop,€245,13/12/2023,13/12/2023
Multiple Airlines,DUB,IBZ,15h 55m,2 stops,€165,13/12/2023,13/12/2023
Vueling,DUB,IBZ,16h 40m,1 stop,€275,13/12/2023,13/12/2023
Multiple Airlines,DUB,IBZ,15h 55m,2 stops,€172,13/12/2023,13/12/2023
Iberia,DUB,IBZ,12h 10m,1 stop,€368,13/12/2023,13/12/2023
Iberia,DUB,IBZ,16h 40m,1 stop,€301,13/12/2023,13/12/2023
Vueling,DUB,IBZ,6h 10m,1 stop,€99,14/12/2023,13/12/2023
Vueling,DUB,IBZ,23h 10m,1 stop,€74,14/12/2023,13/12/2023
Vueling,DUB,IBZ,8h 35m,1 stop,€119,14/12/2023,13/12/2023
"Aer Lingus, Vueling",DUB,IBZ,5h 05m,1 stop,€221,14/12/2023,13/12/2023
"Aer Lingus, Vueling",DUB,IBZ,5h 40m,1 stop,€199,14/12/2023,13/12/2023
Vueling,DUB,IBZ,11h 45m,1 stop,€111,14/12/2023,13/12/2023
Iberia,DUB,IBZ,6h 10m,1 stop,€309,14/12/2023,13/12/2023
"Aer Lingus, Vueling",DUB,IBZ,6h 40m,1 stop,€199,14/12/2023,13/12/2023
"Aer Lingus, Air Europa",DUB,IBZ,5h 45m,1 stop,€300,14/12/2023,13/12/2023
Iberia,DUB,IBZ,5h 00m,1 stop,€394,14/12/2023,13/12/2023
"Transavia France, Vueling",DUB,IBZ,17h 05m,1 stop,€141,14/12/2023,13/12/2023
"Vueling, Air Europa",DUB,IBZ,7h 50m,2 stops,€144,14/12/2023,13/12/2023
"Aer Lingus, Vueling",DUB,IBZ,9h 05m,1 stop,€206,14/12/2023,13/12/2023
Iberia,DUB,IBZ,8h 35m,1 stop,€363,14/12/2023,13/12/2023
"Vueling, Air Europa",DUB,IBZ,10h 20m,2 stops,€150,14/12/2023,13/12/2023
Vueling,DUB,IBZ,6h 20m,1 stop,€132,15/12/2023,13/12/2023
Iberia,DUB,IBZ,12h 30m,1 stop,€113,15/12/2023,13/12/2023
"Aer Lingus, Vueling",DUB,IBZ,6h 30m,1 stop,€217,15/12/2023,13/12/2023
Iberia,DUB,IBZ,6h 20m,1 stop,€343,15/12/2023,13/12/2023
"Aer Lingus, Vueling",DUB,IBZ,8h 40m,1 stop,€229,15/12/2023,13/12/2023
Iberia,DUB,IBZ,16h 45m,1 stop,€176,15/12/2023,13/12/2023
Iberia,DUB,IBZ,25h 05m,1 stop,€146,15/12/2023,13/12/2023
Iberia,DUB,IBZ,8h 35m,1 stop,€537,15/12/2023,13/12/2023
British Airways,DUB,IBZ,12h 20m,1 stop,€288,15/12/2023,13/12/2023
British Airways,DUB,IBZ,12h 15m,1 stop,€291,15/12/2023,13/12/2023
"Aer Lingus, Vueling",DUB,IBZ,11h 30m,1 stop,€249,15/12/2023,13/12/2023
British Airways,DUB,IBZ,12h 35m,1 stop,€297,15/12/2023,13/12/2023
British Airways,DUB,IBZ,13h 15m,1 stop,€306,15/12/2023,13/12/2023
British Airways,DUB,IBZ,12h 55m,1 stop,€334,15/12/2023,13/12/2023
British Airways,DUB,IBZ,13h 45m,1 stop,€334,15/12/2023,13/12/2023
Vueling,DUB,MAD,2h 35m,direct,€167,13/12/2023,13/12/2023
Vueling,DUB,MAD,11h 15m,1 stop,€95,13/12/2023,13/12/2023
Iberia Express,DUB,MAD,2h 35m,direct,€168,13/12/2023,13/12/2023
Iberia,DUB,MAD,2h 35m,direct,€179,13/12/2023,13/12/2023
Aer Lingus,DUB,MAD,2h 35m,direct,€188,13/12/2023,13/12/2023
KLM,DUB,MAD,5h 10m,1 stop,€273,13/12/2023,13/12/2023
"Vueling, Air Europa",DUB,MAD,6h 20m,1 stop,€186,13/12/2023,13/12/2023
KLM,DUB,MAD,5h 05m,1 stop,€326,13/12/2023,13/12/2023
"Vueling, Iberia",DUB,MAD,6h 25m,1 stop,€196,13/12/2023,13/12/2023
"Transavia France, Iberia",DUB,MAD,12h 40m,1 stop,€125,13/12/2023,13/12/2023
"Transavia France, Iberia",DUB,MAD,12h 20m,1 stop,€127,13/12/2023,13/12/2023
Air France,DUB,MAD,5h 30m,1 stop,€320,13/12/2023,13/12/2023
"Transavia France, easyJet",DUB,MAD,12h 35m,1 stop,€133,13/12/2023,13/12/2023
Lufthansa,DUB,MAD,5h 55m,1 stop,€323,13/12/2023,13/12/2023
KLM,DUB,MAD,6h 15m,1 stop,€326,13/12/2023,13/12/2023
Aer Lingus,DUB,MAD,2h 50m,direct,€201,14/12/2023,13/12/2023
Aer Lingus,DUB,MAD,2h 50m,direct,€199,14/12/2023,13/12/2023
"Vueling, Air Europa",DUB,MAD,10h 50m,1 stop,€87,14/12/2023,13/12/2023
Iberia,DUB,MAD,2h 50m,direct,€210,14/12/2023,13/12/2023
Vueling,DUB,MAD,6h 45m,1 stop,€119,14/12/2023,13/12/2023
"Vueling, Iberia",DUB,MAD,5h 20m,1 stop,€148,14/12/2023,13/12/2023
Aer Lingus,DUB,MAD,2h 35m,direct,€274,14/12/2023,13/12/2023
Iberia Express,DUB,MAD,2h 35m,direct,€276,14/12/2023,13/12/2023
Vueling,DUB,MAD,2h 35m,direct,€277,14/12/2023,13/12/2023
Iberia,DUB,MAD,2h 35m,direct,€281,14/12/2023,13/12/2023
Iberia,DUB,MAD,2h 35m,direct,€281,14/12/2023,13/12/2023
Aer Lingus,DUB,MAD,2h 35m,direct,€301,14/12/2023,13/12/2023
Iberia,DUB,MAD,2h 35m,direct,€308,14/12/2023,13/12/2023
Iberia Express,DUB,MAD,2h 35m,direct,€377,14/12/2023,13/12/2023
Vueling,DUB,MAD,2h 35m,direct,€405,14/12/2023,13/12/2023
"Vueling, Iberia",DUB,MAD,7h 05m,1 stop,€153,14/12/2023,13/12/2023
Aer Lingus,DUB,MAD,2h 35m,direct,€157,15/12/2023,13/12/2023
Iberia,DUB,MAD,2h 35m,direct,€148,15/12/2023,13/12/2023
Vueling,DUB,MAD,5h 25m,1 stop,€117,15/12/2023,13/12/2023
Aer Lingus,DUB,MAD,2h 35m,direct,€157,15/12/2023,13/12/2023
Vueling,DUB,MAD,2h 35m,direct,€167,15/12/2023,13/12/2023
Iberia Express,DUB,MAD,2h 35m,direct,€172,15/12/2023,13/12/2023
British Airways,DUB,MAD,2h 35m,direct,€216,15/12/2023,13/12/2023
Iberia,DUB,MAD,2h 35m,direct,€321,15/12/2023,13/12/2023
Aer Lingus,DUB,MAD,2h 35m,direct,€324,15/12/2023,13/12/2023
British Airways,DUB,MAD,2h 35m,direct,€369,15/12/2023,13/12/2023
Aer Lingus,DUB,MAD,2h 50m,direct,€385,15/12/2023,13/12/2023
Iberia,DUB,MAD,2h 50m,direct,€428,15/12/2023,13/12/2023
British Airways,DUB,MAD,2h 50m,direct,€476,15/12/2023,13/12/2023
"Vueling, Iberia",DUB,MAD,5h 55m,1 stop,€150,15/12/2023,13/12/2023
"Aer Lingus, Air Europa",DUB,MAD,6h 10m,1 stop,€152,15/12/2023,13/12/2023
"TAP AIR PORTUGAL, Iberia",DUB,MAD,5h 20m,1 stop,€222,15/12/2023,13/12/2023
Vueling,DUB,TFN,9h 35m,1 stop,€160,13/12/2023,13/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,8h 40m,1 stop,€274,13/12/2023,13/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,10h 00m,1 stop,€274,13/12/2023,13/12/2023
"Iberia Express, Air Europa",DUB,TFN,13h 50m,1 stop,€249,13/12/2023,13/12/2023
Iberia,DUB,TFN,9h 35m,1 stop,€421,13/12/2023,13/12/2023
"Iberia, Air Europa",DUB,TFN,13h 50m,1 stop,€265,13/12/2023,13/12/2023
"Aer Lingus, Air Europa",DUB,TFN,13h 50m,1 stop,€266,13/12/2023,13/12/2023
"Iberia Express, Iberia",DUB,TFN,15h 35m,1 stop,€253,13/12/2023,13/12/2023
Iberia,DUB,TFN,15h 35m,1 stop,€270,13/12/2023,13/12/2023
Iberia,DUB,TFN,14h 20m,1 stop,€322,13/12/2023,13/12/2023
"Aer Lingus, Vueling",DUB,TFN,16h 25m,2 stops,€286,13/12/2023,13/12/2023
"Aer Lingus, Vueling",DUB,TFN,16h 25m,2 stops,€286,13/12/2023,13/12/2023
"Luxair, Binter Canarias",DUB,TFN,17h 05m,3 stops,€355,13/12/2023,13/12/2023
Multiple Airlines,DUB,TFN,14h 55m,2 stops,€467,13/12/2023,13/12/2023
Air France,DUB,TFN,12h 00m,2 stops,€689,13/12/2023,13/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,6h 30m,1 stop,€225,14/12/2023,13/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,7h 30m,1 stop,€197,14/12/2023,13/12/2023
"Aer Lingus, Vueling",DUB,TFN,7h 20m,1 stop,€258,14/12/2023,13/12/2023
Vueling,DUB,TFN,9h 10m,1 stop,€242,14/12/2023,13/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,8h 10m,1 stop,€247,14/12/2023,13/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,8h 45m,1 stop,€222,14/12/2023,13/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,9h 30m,1 stop,€247,14/12/2023,13/12/2023
Iberia,DUB,TFN,10h 10m,1 stop,€326,14/12/2023,13/12/2023
Multiple Airlines,DUB,TFN,9h 20m,2 stops,€240,14/12/2023,13/12/2023
Multiple Airlines,DUB,TFN,9h 40m,2 stops,€232,14/12/2023,13/12/2023
"Aer Lingus, Iberia Express",DUB,TFN,9h 15m,1 stop,€360,14/12/2023,13/12/2023
Multiple Airlines,DUB,TFN,9h 45m,2 stops,€240,14/12/2023,13/12/2023
Multiple Airlines,DUB,TFN,10h 20m,2 stops,€231,14/12/2023,13/12/2023
Iberia,DUB,TFN,13h 50m,1 stop,€266,14/12/2023,13/12/2023
Multiple Airlines,DUB,TFN,10h 50m,2 stops,€228,14/12/2023,13/12/2023
"Aer Lingus, Vueling",DUB,TFN,16h 55m,1 stop,€152,15/12/2023,13/12/2023
Multiple Airlines,DUB,TFN,9h 50m,2 stops,€194,15/12/2023,13/12/2023
Iberia,DUB,TFN,14h 25m,1 stop,€196,15/12/2023,13/12/2023
Multiple Airlines,DUB,TFN,9h 50m,2 stops,€252,15/12/2023,13/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,8h 40m,1 stop,€394,15/12/2023,13/12/2023
Iberia,DUB,TFN,19h 20m,1 stop,€211,15/12/2023,13/12/2023
Iberia,DUB,TFN,21h 40m,1 stop,€211,15/12/2023,13/12/2023
"Aer Lingus, Binter Canarias",DUB,TFN,9h 45m,1 stop,€394,15/12/2023,13/12/2023
"Vueling, Air Europa",DUB,TFN,17h 20m,2 stops,€198,15/12/2023,13/12/2023
"Aer Lingus, Air Europa",DUB,TFN,13h 55m,1 stop,€266,15/12/2023,13/12/2023
Iberia,DUB,TFN,15h 40m,1 stop,€307,15/12/2023,13/12/2023
"Aer Lingus, Vueling",DUB,TFN,16h 55m,1 stop,€252,15/12/2023,13/12/2023
Multiple Airlines,DUB,TFN,12h 20m,2 stops,€256,15/12/2023,13/12/2023
Multiple Airlines,DUB,TFN,12h 50m,2 stops,€256,15/12/2023,13/12/2023
Multiple Airlines,DUB,TFN,13h 50m,2 stops,€256,15/12/2023,13/12/2023
Iberia Express,IBZ,DUB,5h 50m,1 stop,€112,13/12/2023,13/12/2023
Iberia Express,IBZ,DUB,13h 40m,1 stop,€72,13/12/2023,13/12/2023
"Iberia, Iberia Express",IBZ,DUB,5h 50m,1 stop,€118,13/12/2023,13/12/2023
"Iberia Express, Iberia",IBZ,DUB,5h 50m,1 stop,€121,13/12/2023,13/12/2023
Iberia,IBZ,DUB,5h 50m,1 stop,€126,13/12/2023,13/12/2023
Vueling,IBZ,DUB,5h 50m,1 stop,€177,13/12/2023,13/12/2023
Iberia,IBZ,DUB,13h 40m,1 stop,€78,13/12/2023,13/12/2023
"Iberia, Iberia Express",IBZ,DUB,13h 40m,1 stop,€75,13/12/2023,13/12/2023
"Iberia Express, Iberia",IBZ,DUB,13h 40m,1 stop,€77,13/12/2023,13/12/2023
British Airways,IBZ,DUB,7h 45m,1 stop,€265,13/12/2023,13/12/2023
Vueling,IBZ,DUB,14h 05m,1 stop,€95,13/12/2023,13/12/2023
Iberia Express,IBZ,DUB,21h 35m,1 stop,€72,13/12/2023,13/12/2023
British Airways,IBZ,DUB,6h 20m,1 stop,€417,13/12/2023,13/12/2023
British Airways,IBZ,DUB,8h 25m,1 stop,€285,13/12/2023,13/12/2023
British Airways,IBZ,DUB,8h 45m,1 stop,€271,13/12/2023,13/12/2023
Vueling,IBZ,DUB,5h 55m,1 stop,€158,14/12/2023,13/12/2023
Vueling,IBZ,DUB,19h 25m,1 stop,€95,14/12/2023,13/12/2023
"Vueling, Aer Lingus",IBZ,DUB,5h 45m,1 stop,€206,14/12/2023,13/12/2023
Iberia,IBZ,DUB,5h 55m,1 stop,€300,14/12/2023,13/12/2023
Iberia,IBZ,DUB,10h 10m,1 stop,€188,14/12/2023,13/12/2023
"Vueling, Aer Lingus",IBZ,DUB,6h 40m,1 stop,€239,14/12/2023,13/12/2023
"Vueling, Aer Lingus",IBZ,DUB,8h 05m,1 stop,€221,14/12/2023,13/12/2023
British Airways,IBZ,DUB,7h 15m,1 stop,€310,14/12/2023,13/12/2023
"Iberia, British Airways",IBZ,DUB,7h 15m,1 stop,€323,14/12/2023,13/12/2023
"Air Europa, Aer Lingus",IBZ,DUB,8h 10m,1 stop,€256,14/12/2023,13/12/2023
British Airways,IBZ,DUB,8h 15m,1 stop,€321,14/12/2023,13/12/2023
Iberia,IBZ,DUB,5h 30m,1 stop,€526,14/12/2023,13/12/2023
"Iberia, British Airways",IBZ,DUB,8h 15m,1 stop,€334,14/12/2023,13/12/2023
"Vueling, Aer Lingus",IBZ,DUB,9h 05m,1 stop,€239,14/12/2023,13/12/2023
Iberia Express,IBZ,DUB,5h 55m,1 stop,€442,14/12/2023,13/12/2023
Vueling,IBZ,DUB,4h 50m,1 stop,€161,15/12/2023,13/12/2023
Vueling,IBZ,DUB,8h 05m,1 stop,€130,15/12/2023,13/12/2023
"Vueling, Aer Lingus",IBZ,DUB,6h 10m,1 stop,€227,15/12/2023,13/12/2023
"Vueling, Aer Lingus",IBZ,DUB,6h 40m,1 stop,€236,15/12/2023,13/12/2023
Iberia,IBZ,DUB,4h 50m,1 stop,€395,15/12/2023,13/12/2023
Iberia,IBZ,DUB,5h 55m,1 stop,€337,15/12/2023,13/12/2023
"Vueling, Aer Lingus",IBZ,DUB,8h 20m,1 stop,€219,15/12/2023,13/12/2023
British Airways,IBZ,DUB,7h 45m,1 stop,€310,15/12/2023,13/12/2023
British Airways,IBZ,DUB,8h 25m,1 stop,€297,15/12/2023,13/12/2023
Iberia,IBZ,DUB,18h 05m,1 stop,€209,15/12/2023,13/12/2023
British Airways,IBZ,DUB,8h 45m,1 stop,€294,15/12/2023,13/12/2023
"Vueling, Aer Lingus",IBZ,DUB,9h 35m,1 stop,€227,15/12/2023,13/12/2023
British Airways,IBZ,DUB,9h 45m,1 stop,€287,15/12/2023,13/12/2023
British Airways,IBZ,DUB,7h 10m,1 stop,€381,15/12/2023,13/12/2023
"Iberia, British Airways",IBZ,DUB,7h 45m,1 stop,€355,15/12/2023,13/12/2023
Iberia Express,MAD,DUB,2h 40m,direct,€47,13/12/2023,13/12/2023
Iberia,MAD,DUB,2h 40m,direct,€50,13/12/2023,13/12/2023
Vueling,MAD,DUB,2h 40m,direct,€53,13/12/2023,13/12/2023
Aer Lingus,MAD,DUB,2h 40m,direct,€105,13/12/2023,13/12/2023
Transavia France,MAD,DUB,6h 40m,1 stop,€97,13/12/2023,13/12/2023
"Air Europa, Transavia France",MAD,DUB,5h 45m,1 stop,€105,13/12/2023,13/12/2023
Air France,MAD,DUB,5h 25m,1 stop,€141,13/12/2023,13/12/2023
"Iberia, Transavia France",MAD,DUB,5h 40m,1 stop,€119,13/12/2023,13/12/2023
Vueling,MAD,DUB,11h 50m,1 stop,€88,13/12/2023,13/12/2023
British Airways,MAD,DUB,5h 50m,1 stop,€140,13/12/2023,13/12/2023
British Airways,MAD,DUB,6h 05m,1 stop,€134,13/12/2023,13/12/2023
British Airways,MAD,DUB,6h 15m,1 stop,€140,13/12/2023,13/12/2023
"British Airways, Aer Lingus",MAD,DUB,5h 50m,1 stop,€162,13/12/2023,13/12/2023
British Airways,MAD,DUB,6h 25m,1 stop,€140,13/12/2023,13/12/2023
"Iberia, British Airways",MAD,DUB,5h 50m,1 stop,€168,13/12/2023,13/12/2023
Aer Lingus,MAD,DUB,2h 30m,direct,€75,14/12/2023,13/12/2023
Iberia Express,MAD,DUB,2h 30m,direct,€49,14/12/2023,13/12/2023
Iberia,MAD,DUB,2h 30m,direct,€50,14/12/2023,13/12/2023
Iberia Express,MAD,DUB,2h 40m,direct,€49,14/12/2023,13/12/2023
Iberia,MAD,DUB,2h 40m,direct,€50,14/12/2023,13/12/2023
Vueling,MAD,DUB,2h 30m,direct,€53,14/12/2023,13/12/2023
Vueling,MAD,DUB,2h 40m,direct,€53,14/12/2023,13/12/2023
Aer Lingus,MAD,DUB,2h 30m,direct,€75,14/12/2023,13/12/2023
Aer Lingus,MAD,DUB,2h 40m,direct,€75,14/12/2023,13/12/2023
Aer Lingus,MAD,DUB,2h 45m,direct,€124,14/12/2023,13/12/2023
Aer Lingus,MAD,DUB,2h 40m,direct,€124,14/12/2023,13/12/2023
Iberia,MAD,DUB,2h 45m,direct,€143,14/12/2023,13/12/2023
Iberia,MAD,DUB,2h 40m,direct,€143,14/12/2023,13/12/2023
Transavia France,MAD,DUB,5h 25m,1 stop,€120,14/12/2023,13/12/2023
Air France,MAD,DUB,5h 25m,1 stop,€142,14/12/2023,13/12/2023
"Iberia, Transavia France",MAD,DUB,5h 45m,1 stop,€127,14/12/2023,13/12/2023
Aer Lingus,MAD,DUB,2h 40m,direct,€75,15/12/2023,13/12/2023
Iberia,MAD,DUB,2h 40m,direct,€50,15/12/2023,13/12/2023
Iberia Express,MAD,DUB,2h 40m,direct,€50,15/12/2023,13/12/2023
Vueling,MAD,DUB,2h 40m,direct,€53,15/12/2023,13/12/2023
Aer Lingus,MAD,DUB,2h 40m,direct,€75,15/12/2023,13/12/2023
British Airways,MAD,DUB,2h 40m,direct,€86,15/12/2023,13/12/2023
Aer Lingus,MAD,DUB,2h 45m,direct,€106,15/12/2023,13/12/2023
Aer Lingus,MAD,DUB,2h 40m,direct,€120,15/12/2023,13/12/2023
Iberia,MAD,DUB,2h 45m,direct,€143,15/12/2023,13/12/2023
Iberia,MAD,DUB,2h 40m,direct,€143,15/12/2023,13/12/2023
British Airways,MAD,DUB,2h 40m,direct,€182,15/12/2023,13/12/2023
British Airways,MAD,DUB,2h 45m,direct,€182,15/12/2023,13/12/2023
Vueling,MAD,DUB,6h 15m,1 stop,€101,15/12/2023,13/12/2023
Air France,MAD,DUB,5h 25m,1 stop,€142,15/12/2023,13/12/2023
"Air Europa, Vueling",MAD,DUB,8h 15m,1 stop,€96,15/12/2023,13/12/2023
TAP AIR PORTUGAL,MAD,DUB,9h 25m,1 stop,€104,15/12/2023,13/12/2023
Vueling,TFN,DUB,13h 25m,1 stop,€119,13/12/2023,13/12/2023
Iberia,TFN,DUB,14h 20m,1 stop,€175,13/12/2023,13/12/2023
Iberia,TFN,DUB,7h 00m,1 stop,"€1,023",13/12/2023,13/12/2023
"Binter Canarias, Aer Lingus",TFN,DUB,8h 20m,1 stop,€374,13/12/2023,13/12/2023
Iberia,TFN,DUB,13h 25m,1 stop,€370,13/12/2023,13/12/2023
"Iberia, Iberia Express",TFN,DUB,14h 20m,1 stop,€321,13/12/2023,13/12/2023
"Binter Canarias, Vueling",TFN,DUB,15h 55m,2 stops,€236,13/12/2023,13/12/2023
"Binter Canarias, Vueling",TFN,DUB,15h 25m,2 stops,€245,13/12/2023,13/12/2023
"Binter Canarias, Vueling",TFN,DUB,16h 25m,2 stops,€237,13/12/2023,13/12/2023
"Binter Canarias, Vueling",TFN,DUB,16h 55m,2 stops,€245,13/12/2023,13/12/2023
Multiple Airlines,TFN,DUB,15h 40m,2 stops,€331,13/12/2023,13/12/2023
"Binter Canarias, British Airways",TFN,DUB,15h 50m,2 stops,€370,13/12/2023,13/12/2023
"Binter Canarias, British Airways",TFN,DUB,16h 40m,2 stops,€351,13/12/2023,13/12/2023
"Binter Canarias, British Airways",TFN,DUB,16h 50m,2 stops,€361,13/12/2023,13/12/2023
Multiple Airlines,TFN,DUB,15h 25m,3 stops,€645,13/12/2023,13/12/2023
Iberia,TFN,DUB,7h 00m,1 stop,€158,14/12/2023,13/12/2023
"Binter Canarias, Aer Lingus",TFN,DUB,6h 35m,1 stop,€163,14/12/2023,13/12/2023
"Binter Canarias, Aer Lingus",TFN,DUB,6h 05m,1 stop,€188,14/12/2023,13/12/2023
"Binter Canarias, Aer Lingus",TFN,DUB,7h 05m,1 stop,€172,14/12/2023,13/12/2023
Iberia,TFN,DUB,8h 15m,1 stop,€158,14/12/2023,13/12/2023
"Binter Canarias, Aer Lingus",TFN,DUB,7h 35m,1 stop,€163,14/12/2023,13/12/2023
"Binter Canarias, Aer Lingus",TFN,DUB,8h 35m,1 stop,€163,14/12/2023,13/12/2023
"Binter Canarias, Aer Lingus",TFN,DUB,8h 05m,1 stop,€188,14/12/2023,13/12/2023
"Iberia, Iberia Express",TFN,DUB,7h 00m,1 stop,€305,14/12/2023,13/12/2023
"Binter Canarias, Aer Lingus",TFN,DUB,9h 35m,1 stop,€163,14/12/2023,13/12/2023
"Binter Canarias, Aer Lingus",TFN,DUB,9h 05m,1 stop,€188,14/12/2023,13/12/2023
Iberia,TFN,DUB,7h 05m,1 stop,€539,14/12/2023,13/12/2023
"Air Europa, Aer Lingus",TFN,DUB,13h 20m,1 stop,€160,14/12/2023,13/12/2023
"Binter Canarias, Aer Lingus",TFN,DUB,10h 05m,1 stop,€188,14/12/2023,13/12/2023
"Binter Canarias, Aer Lingus",TFN,DUB,13h 05m,1 stop,€163,14/12/2023,13/12/2023
British Airways,TFN,DUB,7h 00m,1 stop,€281,15/12/2023,13/12/2023
Vueling,TFN,DUB,18h 15m,2 stops,€91,15/12/2023,13/12/2023
Iberia,TFN,DUB,7h 00m,1 stop,€261,15/12/2023,13/12/2023
British Airways,TFN,DUB,13h 45m,1 stop,€149,15/12/2023,13/12/2023
Iberia,TFN,DUB,14h 40m,1 stop,€164,15/12/2023,13/12/2023
Iberia,TFN,DUB,13h 45m,1 stop,€139,15/12/2023,13/12/2023
British Airways,TFN,DUB,8h 40m,1 stop,€281,15/12/2023,13/12/2023
Iberia,TFN,DUB,8h 40m,1 stop,€261,15/12/2023,13/12/2023
Vueling,TFN,DUB,17h 40m,1 stop,€129,15/12/2023,13/12/2023
Iberia,TFN,DUB,10h 30m,1 stop,€261,15/12/2023,13/12/2023
Vueling,TFN,DUB,7h 45m,1 stop,€334,15/12/2023,13/12/2023
"Iberia, Iberia Express",TFN,DUB,7h 00m,1 stop,€316,15/12/2023,13/12/2023
Iberia,TFN,DUB,17h 25m,1 stop,€178,15/12/2023,13/12/2023
"Binter Canarias, Vueling",TFN,DUB,16h 00m,2 stops,€216,15/12/2023,13/12/2023
"Canaryfly, Vueling",TFN,DUB,19h 00m,3 stops,€212,15/12/2023,13/12/2023
